player,period,stag,payoff,session
Team1,10,True,9,107
Team2,10,True,9,107
Team1,11,True,9,107
Team2,11,True,9,107
Team1,12,True,9,107
Team2,12,True,9,107
Team1,13,True,9,107
Team2,13,True,9,107
Team1,14,True,9,107
Team2,14,True,9,107
Team1,0,True,9,108
Team2,0,True,9,108
Team1,1,True,9,108
Team2,1,True,9,108
Team1,2,True,9,108
Team2,2,True,9,108
Team1,3,True,9,108
Team2,3,True,9,108
Team1,4,True,9,108
Team2,4,True,9,108
Team1,5,True,9,108
Team2,5,True,9,108
Team1,6,True,9,108
Team2,6,True,9,108
Team1,7,True,9,108
Team2,7,True,9,108
Team1,8,True,9,108
Team2,8,True,9,108
Team1,9,True,9,108
Team2,9,True,9,108
Team1,10,True,9,108
Team2,10,True,9,108
Team1,11,True,9,108
Team2,11,True,9,108
Team1,12,True,9,108
Team2,12,True,9,108
Team1,13,True,9,108
Team2,13,True,9,108
Team1,14,True,9,108
Team2,14,True,9,108
Team1,0,True,9,109
Team2,0,True,9,109
Team1,1,True,9,109
Team2,1,True,9,109
Team1,2,True,9,109
Team2,2,True,9,109
Team1,3,True,9,109
Team2,3,True,9,109
Team1,4,True,9,109
Team2,4,True,9,109
Team1,5,True,9,109
Team2,5,True,9,109
Team1,6,True,9,109
Team2,6,True,9,109
Team1,7,True,9,109
Team2,7,True,9,109
Team1,8,True,9,109
Team2,8,True,9,109
Team1,9,True,9,109
Team2,9,True,9,109
Team1,10,True,9,109
Team2,10,True,9,109
Team1,11,True,9,109
Team2,11,True,9,109
Team1,12,True,9,109
Team2,12,True,9,109
Team1,13,True,9,109
Team2,13,True,9,109
Team1,14,True,9,109
Team2,14,True,9,109
Team1,0,True,9,110
Team2,0,True,9,110
Team1,1,True,9,110
Team2,1,True,9,110
Team1,2,True,9,110
Team2,2,True,9,110
Team1,3,True,9,110
Team2,3,True,9,110
Team1,4,True,9,110
Team2,4,True,9,110
Team1,5,True,9,110
Team2,5,True,9,110
Team1,6,True,9,110
Team2,6,True,9,110
Team1,7,True,9,110
Team2,7,True,9,110
Team1,8,True,9,110
Team2,8,True,9,110
Team1,9,True,9,110
Team2,9,True,9,110
Team1,10,True,9,110
Team2,10,True,9,110
Team1,11,True,9,110
Team2,11,True,9,110
Team1,12,True,9,110
Team2,12,True,9,110
Team1,13,True,9,110
Team2,13,True,9,110
Team1,14,True,9,110
Team2,14,True,9,110
Team1,0,True,9,111
Team2,0,True,9,111
Team1,1,True,9,111
Team2,1,True,9,111
Team1,2,True,9,111
Team2,2,True,9,111
Team1,3,True,9,111
Team2,3,True,9,111
Team1,4,True,9,111
Team2,4,True,9,111
Team1,5,True,9,111
Team2,5,True,9,111
Team1,6,True,9,111
Team2,6,True,9,111
Team1,7,True,9,111
Team2,7,True,9,111
Team1,8,True,9,111
Team2,8,True,9,111
Team1,9,True,9,111
Team2,9,True,9,111
Team1,10,True,9,111
Team2,10,True,9,111
Team1,11,True,9,111
Team2,11,True,9,111
Team1,12,True,9,111
Team2,12,True,9,111
Team1,13,True,9,111
Team2,13,True,9,111
Team1,14,True,9,111
Team2,14,True,9,111
Team1,0,True,9,112
Team2,0,True,9,112
Team1,1,True,9,112
Team2,1,True,9,112
Team1,2,True,9,112
Team2,2,True,9,112
Team1,3,True,9,112
Team2,3,True,9,112
Team1,4,True,9,112
Team2,4,True,9,112
Team1,5,True,9,112
Team2,5,True,9,112
Team1,6,True,9,112
Team2,6,True,9,112
Team1,7,True,9,112
Team2,7,True,9,112
Team1,8,True,9,112
Team2,8,True,9,112
Team1,9,True,9,112
Team2,9,True,9,112
Team1,10,True,9,112
Team2,10,True,9,112
Team1,11,True,9,112
Team2,11,True,9,112
Team1,12,True,9,112
Team2,12,True,9,112
Team1,13,True,9,112
Team2,13,True,9,112
Team1,14,True,9,112
Team2,14,True,9,112
Team1,0,True,9,113
Team2,0,True,9,113
Team1,1,True,9,113
Team2,1,True,9,113
Team1,2,True,9,113
Team2,2,True,9,113
Team1,3,True,9,113
Team2,3,True,9,113
Team1,4,True,9,113
Team2,4,True,9,113
Team1,5,True,9,113
Team2,5,True,9,113
Team1,6,True,9,113
Team2,6,True,9,113
Team1,7,True,9,113
Team2,7,True,9,113
Team1,8,True,9,113
Team2,8,True,9,113
Team1,9,True,9,113
Team2,9,True,9,113
Team1,10,True,9,113
Team2,10,True,9,113
Team1,11,True,9,113
Team2,11,True,9,113
Team1,12,True,9,113
Team2,12,True,9,113
Team1,13,True,9,113
Team2,13,True,9,113
Team1,14,True,9,113
Team2,14,True,9,113
Team1,0,True,9,114
Team2,0,True,9,114
Team1,1,True,9,114
Team2,1,True,9,114
Team1,2,True,9,114
Team2,2,True,9,114
Team1,3,True,9,114
Team2,3,True,9,114
Team1,4,True,9,114
Team2,4,True,9,114
Team1,5,True,9,114
Team2,5,True,9,114
Team1,6,True,9,114
Team2,6,True,9,114
Team1,7,True,9,114
Team2,7,True,9,114
Team1,8,True,9,114
Team2,8,True,9,114
Team1,9,True,9,114
Team2,9,True,9,114
Team1,10,True,9,114
Team2,10,True,9,114
Team1,11,True,9,114
Team2,11,True,9,114
Team1,12,True,9,114
Team2,12,True,9,114
Team1,13,True,9,114
Team2,13,True,9,114
Team1,14,True,9,114
Team2,14,True,9,114
Team1,0,True,9,115
Team2,0,True,9,115
Team1,1,True,9,115
Team2,1,True,9,115
Team1,2,True,9,115
Team2,2,True,9,115
Team1,3,True,9,115
Team2,3,True,9,115
Team1,4,True,9,115
Team2,4,True,9,115
Team1,5,True,9,115
Team2,5,True,9,115
Team1,6,True,9,115
Team2,6,True,9,115
Team1,7,True,9,115
Team2,7,True,9,115
Team1,8,True,9,115
Team2,8,True,9,115
Team1,9,True,9,115
Team2,9,True,9,115
Team1,10,True,9,115
Team2,10,True,9,115
Team1,11,True,9,115
Team2,11,True,9,115
Team1,12,True,9,115
Team2,12,True,9,115
Team1,13,True,9,115
Team2,13,True,9,115
Team1,14,True,9,115
Team2,14,True,9,115
Team1,0,False,8,116
Team2,0,False,8,116
Team1,1,False,8,116
Team2,1,False,8,116
Team1,2,False,8,116
Team2,2,False,8,116
Team1,3,False,8,116
Team2,3,False,8,116
Team1,4,False,8,116
Team2,4,False,8,116
Team1,5,False,8,116
Team2,5,False,8,116
Team1,6,False,8,116
Team2,6,False,8,116
Team1,7,False,8,116
Team2,7,False,8,116
Team1,8,False,8,116
Team2,8,False,8,116
Team1,9,False,8,116
Team2,9,False,8,116
Team1,10,False,8,116
Team2,10,False,8,116
Team1,11,False,8,116
Team2,11,False,8,116
Team1,12,False,8,116
Team2,12,False,8,116
Team1,13,False,8,116
Team2,13,False,8,116
Team1,14,False,8,116
Team2,14,False,8,116
Team1,0,False,8,117
Team2,0,True,1,117
Team1,1,False,8,117
Team2,1,False,8,117
Team1,2,False,8,117
Team2,2,False,8,117
Team1,3,False,8,117
Team2,3,False,8,117
Team1,4,False,8,117
Team2,4,False,8,117
Team1,5,False,8,117
Team2,5,False,8,117
Team1,6,False,8,117
Team2,6,False,8,117
Team1,7,False,8,117
Team2,7,False,8,117
Team1,8,False,8,117
Team2,8,False,8,117
Team1,9,False,8,117
Team2,9,False,8,117
Team1,10,False,8,117
Team2,10,False,8,117
Team1,11,False,8,117
Team2,11,False,8,117
Team1,12,False,8,117
Team2,12,False,8,117
Team1,13,False,8,117
Team2,13,False,8,117
Team1,14,False,8,117
Team2,14,False,8,117
Team1,0,True,9,118
Team2,0,True,9,118
Team1,1,True,9,118
Team2,1,True,9,118
Team1,2,True,9,118
Team2,2,True,9,118
Team1,3,True,9,118
Team2,3,True,9,118
Team1,4,True,9,118
Team2,4,True,9,118
Team1,5,True,9,118
Team2,5,True,9,118
Team1,6,True,9,118
Team2,6,True,9,118
Team1,7,True,9,118
Team2,7,True,9,118
Team1,8,True,9,118
Team2,8,True,9,118
Team1,9,True,9,118
Team2,9,True,9,118
Team1,10,True,9,118
Team2,10,True,9,118
Team1,11,True,9,118
Team2,11,True,9,118
Team1,12,True,9,118
Team2,12,True,9,118
Team1,13,True,9,118
Team2,13,True,9,118
Team1,14,True,9,118
Team2,14,True,9,118
Team1,0,True,9,119
Team2,0,True,9,119
Team1,1,True,9,119
Team2,1,True,9,119
Team1,2,True,9,119
Team2,2,True,9,119
Team1,3,True,9,119
Team2,3,True,9,119
Team1,4,True,9,119
Team2,4,True,9,119
Team1,5,True,9,119
Team2,5,True,9,119
Team1,6,True,9,119
Team2,6,True,9,119
Team1,7,True,9,119
Team2,7,True,9,119
Team1,8,True,9,119
Team2,8,True,9,119
Team1,9,True,9,119
Team2,9,True,9,119
Team1,10,True,9,119
Team2,10,True,9,119
Team1,11,True,9,119
Team2,11,True,9,119
Team1,12,True,9,119
Team2,12,True,9,119
Team1,13,True,9,119
Team2,13,True,9,119
Team1,14,True,9,119
Team2,14,True,9,119
Team1,0,True,1,120
Team2,0,False,8,120
Team1,1,False,8,120
Team2,1,False,8,120
Team1,2,False,8,120
Team2,2,False,8,120
Team1,3,False,8,120
Team2,3,False,8,120
Team1,4,False,8,120
Team2,4,False,8,120
Team1,5,False,8,120
Team2,5,False,8,120
Team1,6,False,8,120
Team2,6,False,8,120
Team1,7,False,8,120
Team2,7,False,8,120
Team1,8,False,8,120
Team2,8,False,8,120
Team1,9,False,8,120
Team2,9,False,8,120
Team1,10,False,8,120
Team2,10,False,8,120
Team1,11,False,8,120
Team2,11,False,8,120
Team1,12,False,8,120
Team2,12,False,8,120
Team1,13,False,8,120
Team2,13,False,8,120
Team1,14,False,8,120
Team2,14,False,8,120
Team1,0,True,9,121
Team2,0,True,9,121
Team1,1,True,9,121
Team2,1,True,9,121
Team1,2,True,9,121
Team2,2,True,9,121
Team1,3,True,9,121
Team2,3,True,9,121
Team1,4,True,9,121
Team2,4,True,9,121
Team1,5,True,9,121
Team2,5,True,9,121
Team1,6,True,9,121
Team2,6,True,9,121
Team1,7,True,9,121
Team2,7,True,9,121
Team1,8,True,9,121
Team2,8,True,9,121
Team1,9,True,9,121
Team2,9,True,9,121
Team1,10,True,9,121
Team2,10,True,9,121
Team1,11,True,9,121
Team2,11,True,9,121
Team1,12,True,9,121
Team2,12,True,9,121
Team1,13,True,9,121
Team2,13,True,9,121
Team1,14,True,9,121
Team2,14,True,9,121
Team1,0,True,9,122
Team2,0,True,9,122
Team1,1,True,9,122
Team2,1,True,9,122
Team1,2,True,9,122
Team2,2,True,9,122
Team1,3,True,9,122
Team2,3,True,9,122
Team1,4,True,9,122
Team2,4,True,9,122
Team1,5,True,9,122
Team2,5,True,9,122
Team1,6,True,9,122
Team2,6,True,9,122
Team1,7,True,9,122
Team2,7,True,9,122
Team1,8,True,9,122
Team2,8,True,9,122
Team1,9,True,9,122
Team2,9,True,9,122
Team1,10,True,9,122
Team2,10,True,9,122
Team1,11,True,9,122
Team2,11,True,9,122
Team1,12,True,9,122
Team2,12,True,9,122
Team1,13,True,9,122
Team2,13,True,9,122
Team1,14,True,9,122
Team2,14,True,9,122
Team1,0,True,9,123
Team2,0,True,9,123
Team1,1,True,9,123
Team2,1,True,9,123
Team1,2,True,9,123
Team2,2,True,9,123
Team1,3,True,9,123
Team2,3,True,9,123
Team1,4,True,9,123
Team2,4,True,9,123
Team1,5,True,9,123
Team2,5,True,9,123
Team1,6,True,9,123
Team2,6,True,9,123
Team1,7,True,9,123
Team2,7,True,9,123
Team1,8,True,9,123
Team2,8,True,9,123
Team1,9,True,9,123
Team2,9,True,9,123
Team1,10,True,9,123
Team2,10,True,9,123
Team1,11,True,9,123
Team2,11,True,9,123
Team1,12,True,9,123
Team2,12,True,9,123
Team1,13,True,9,123
Team2,13,True,9,123
Team1,14,True,9,123
Team2,14,True,9,123
Team1,0,True,9,124
Team2,0,True,9,124
Team1,1,True,9,124
Team2,1,True,9,124
Team1,2,True,9,124
Team2,2,True,9,124
Team1,3,True,9,124
Team2,3,True,9,124
Team1,4,True,9,124
Team2,4,True,9,124
Team1,5,True,9,124
Team2,5,True,9,124
Team1,6,True,9,124
Team2,6,True,9,124
Team1,7,True,9,124
Team2,7,True,9,124
Team1,8,True,9,124
Team2,8,True,9,124
Team1,9,True,9,124
Team2,9,True,9,124
Team1,10,True,9,124
Team2,10,True,9,124
Team1,11,True,9,124
Team2,11,True,9,124
Team1,12,True,9,124
Team2,12,True,9,124
Team1,13,True,9,124
Team2,13,True,9,124
Team1,14,True,9,124
Team2,14,True,9,124
Team1,0,False,8,125
Team2,0,True,1,125
Team1,1,False,8,125
Team2,1,False,8,125
Team1,2,False,8,125
Team2,2,False,8,125
Team1,3,False,8,125
Team2,3,False,8,125
Team1,4,False,8,125
Team2,4,False,8,125
Team1,5,False,8,125
Team2,5,False,8,125
Team1,6,False,8,125
Team2,6,False,8,125
Team1,7,False,8,125
Team2,7,False,8,125
Team1,8,False,8,125
Team2,8,False,8,125
Team1,9,False,8,125
Team2,9,False,8,125
Team1,10,False,8,125
Team2,10,False,8,125
Team1,11,False,8,125
Team2,11,False,8,125
Team1,12,False,8,125
Team2,12,False,8,125
Team1,13,False,8,125
Team2,13,False,8,125
Team1,14,False,8,125
Team2,14,False,8,125
Team1,0,True,9,126
Team2,0,True,9,126
Team1,1,True,9,126
Team2,1,True,9,126
Team1,2,True,9,126
Team2,2,True,9,126
Team1,3,True,9,126
Team2,3,True,9,126
Team1,4,True,9,126
Team2,4,True,9,126
Team1,5,True,9,126
Team2,5,True,9,126
Team1,6,True,9,126
Team2,6,True,9,126
Team1,7,True,9,126
Team2,7,True,9,126
Team1,8,True,9,126
Team2,8,True,9,126
Team1,9,True,9,126
Team2,9,True,9,126
Team1,10,True,9,126
Team2,10,True,9,126
Team1,11,True,9,126
Team2,11,True,9,126
Team1,12,True,9,126
Team2,12,True,9,126
Team1,13,True,9,126
Team2,13,True,9,126
Team1,14,True,9,126
Team2,14,True,9,126
Team1,0,True,9,127
Team2,0,True,9,127
Team1,1,True,9,127
Team2,1,True,9,127
Team1,2,True,9,127
Team2,2,True,9,127
Team1,3,True,9,127
Team2,3,True,9,127
Team1,4,True,9,127
Team2,4,True,9,127
Team1,5,True,9,127
Team2,5,True,9,127
Team1,6,True,9,127
Team2,6,True,9,127
Team1,7,True,9,127
Team2,7,True,9,127
Team1,8,True,9,127
Team2,8,True,9,127
Team1,9,True,9,127
Team2,9,True,9,127
Team1,10,True,9,127
Team2,10,True,9,127
Team1,11,True,9,127
Team2,11,True,9,127
Team1,12,True,9,127
Team2,12,True,9,127
Team1,13,True,9,127
Team2,13,True,9,127
Team1,14,True,9,127
Team2,14,True,9,127
Team1,0,True,1,128
Team2,0,False,8,128
Team1,1,False,8,128
Team2,1,False,8,128
Team1,2,False,8,128
Team2,2,False,8,128
Team1,3,False,8,128
Team2,3,False,8,128
Team1,4,False,8,128
Team2,4,False,8,128
Team1,5,False,8,128
Team2,5,False,8,128
Team1,6,False,8,128
Team2,6,False,8,128
Team1,7,False,8,128
Team2,7,False,8,128
Team1,8,False,8,128
Team2,8,False,8,128
Team1,9,False,8,128
Team2,9,False,8,128
Team1,10,False,8,128
Team2,10,False,8,128
Team1,11,False,8,128
Team2,11,False,8,128
Team1,12,False,8,128
Team2,12,False,8,128
Team1,13,False,8,128
Team2,13,False,8,128
Team1,14,False,8,128
Team2,14,False,8,128
Team1,0,False,8,129
Team2,0,False,8,129
Team1,1,False,8,129
Team2,1,False,8,129
Team1,2,False,8,129
Team2,2,False,8,129
Team1,3,False,8,129
Team2,3,False,8,129
Team1,4,False,8,129
Team2,4,False,8,129
Team1,5,False,8,129
Team2,5,False,8,129
Team1,6,False,8,129
Team2,6,False,8,129
Team1,7,False,8,129
Team2,7,False,8,129
Team1,8,False,8,129
Team2,8,False,8,129
Team1,9,False,8,129
Team2,9,False,8,129
Team1,10,False,8,129
Team2,10,False,8,129
Team1,11,False,8,129
Team2,11,False,8,129
Team1,12,False,8,129
Team2,12,False,8,129
Team1,13,False,8,129
Team2,13,False,8,129
Team1,14,False,8,129
Team2,14,False,8,129
Team1,0,False,8,130
Team2,0,False,8,130
Team1,1,False,8,130
Team2,1,False,8,130
Team1,2,False,8,130
Team2,2,False,8,130
Team1,3,False,8,130
Team2,3,False,8,130
Team1,4,False,8,130
Team2,4,False,8,130
Team1,5,False,8,130
Team2,5,False,8,130
Team1,6,False,8,130
Team2,6,False,8,130
Team1,7,False,8,130
Team2,7,False,8,130
Team1,8,False,8,130
Team2,8,False,8,130
Team1,9,False,8,130
Team2,9,False,8,130
Team1,10,False,8,130
Team2,10,False,8,130
Team1,11,False,8,130
Team2,11,False,8,130
Team1,12,False,8,130
Team2,12,False,8,130
Team1,13,False,8,130
Team2,13,False,8,130
Team1,14,False,8,130
Team2,14,False,8,130
Team1,0,True,9,131
Team2,0,True,9,131
Team1,1,True,9,131
Team2,1,True,9,131
Team1,2,True,9,131
Team2,2,True,9,131
Team1,3,True,9,131
Team2,3,True,9,131
Team1,4,True,9,131
Team2,4,True,9,131
Team1,5,True,9,131
Team2,5,True,9,131
Team1,6,True,9,131
Team2,6,True,9,131
Team1,7,True,9,131
Team2,7,True,9,131
Team1,8,True,9,131
Team2,8,True,9,131
Team1,9,True,9,131
Team2,9,True,9,131
Team1,10,True,9,131
Team2,10,True,9,131
Team1,11,True,9,131
Team2,11,True,9,131
Team1,12,True,9,131
Team2,12,True,9,131
Team1,13,True,9,131
Team2,13,True,9,131
Team1,14,True,9,131
Team2,14,True,9,131
Team1,0,True,9,132
Team2,0,True,9,132
Team1,1,True,9,132
Team2,1,True,9,132
Team1,2,True,9,132
Team2,2,True,9,132
Team1,3,True,9,132
Team2,3,True,9,132
Team1,4,True,9,132
Team2,4,True,9,132
Team1,5,True,9,132
Team2,5,True,9,132
Team1,6,True,9,132
Team2,6,True,9,132
Team1,7,True,9,132
Team2,7,True,9,132
Team1,8,True,9,132
Team2,8,True,9,132
Team1,9,True,9,132
Team2,9,True,9,132
Team1,10,True,9,132
Team2,10,True,9,132
Team1,11,True,9,132
Team2,11,True,9,132
Team1,12,True,9,132
Team2,12,True,9,132
Team1,13,True,9,132
Team2,13,True,9,132
Team1,14,True,9,132
Team2,14,True,9,132
Team1,0,True,9,133
Team2,0,True,9,133
Team1,1,True,9,133
Team2,1,True,9,133
Team1,2,True,9,133
Team2,2,True,9,133
Team1,3,True,9,133
Team2,3,True,9,133
Team1,4,True,9,133
Team2,4,True,9,133
Team1,5,True,9,133
Team2,5,True,9,133
Team1,6,True,9,133
Team2,6,True,9,133
Team1,7,True,9,133
Team2,7,True,9,133
Team1,8,True,9,133
Team2,8,True,9,133
Team1,9,True,9,133
Team2,9,True,9,133
Team1,10,True,9,133
Team2,10,True,9,133
Team1,11,True,9,133
Team2,11,True,9,133
Team1,12,True,9,133
Team2,12,True,9,133
Team1,13,True,9,133
Team2,13,True,9,133
Team1,14,True,9,133
Team2,14,True,9,133
Team1,0,True,9,134
Team2,0,True,9,134
Team1,1,True,9,134
Team2,1,True,9,134
Team1,2,True,9,134
Team2,2,True,9,134
Team1,3,True,9,134
Team2,3,True,9,134
Team1,4,True,9,134
Team2,4,True,9,134
Team1,5,True,9,134
Team2,5,True,9,134
Team1,6,True,9,134
Team2,6,True,9,134
Team1,7,True,9,134
Team2,7,True,9,134
Team1,8,True,9,134
Team2,8,True,9,134
Team1,9,True,9,134
Team2,9,True,9,134
Team1,10,True,9,134
Team2,10,True,9,134
Team1,11,True,9,134
Team2,11,True,9,134
Team1,12,True,9,134
Team2,12,True,9,134
Team1,13,True,9,134
Team2,13,True,9,134
Team1,14,True,9,134
Team2,14,True,9,134
Team1,0,True,9,135
Team2,0,True,9,135
Team1,1,True,9,135
Team2,1,True,9,135
Team1,2,True,9,135
Team2,2,True,9,135
Team1,3,True,9,135
Team2,3,True,9,135
Team1,4,True,9,135
Team2,4,True,9,135
Team1,5,True,9,135
Team2,5,True,9,135
Team1,6,True,9,135
Team2,6,True,9,135
Team1,7,True,9,135
Team2,7,True,9,135
Team1,8,True,9,135
Team2,8,True,9,135
Team1,9,True,9,135
Team2,9,True,9,135
Team1,10,True,9,135
Team2,10,True,9,135
Team1,11,True,9,135
Team2,11,True,9,135
Team1,12,True,9,135
Team2,12,True,9,135
Team1,13,True,9,135
Team2,13,True,9,135
Team1,14,True,9,135
Team2,14,True,9,135
Team1,0,True,1,136
Team2,0,False,8,136
Team1,1,False,8,136
Team2,1,False,8,136
Team1,2,False,8,136
Team2,2,False,8,136
Team1,3,False,8,136
Team2,3,False,8,136
Team1,4,False,8,136
Team2,4,False,8,136
Team1,5,False,8,136
Team2,5,False,8,136
Team1,6,False,8,136
Team2,6,False,8,136
Team1,7,False,8,136
Team2,7,False,8,136
Team1,8,False,8,136
Team2,8,False,8,136
Team1,9,False,8,136
Team2,9,False,8,136
Team1,10,False,8,136
Team2,10,False,8,136
Team1,11,False,8,136
Team2,11,False,8,136
Team1,12,False,8,136
Team2,12,False,8,136
Team1,13,False,8,136
Team2,13,False,8,136
Team1,14,False,8,136
Team2,14,False,8,136
Team1,0,True,9,137
Team2,0,True,9,137
Team1,1,True,9,137
Team2,1,True,9,137
Team1,2,True,9,137
Team2,2,True,9,137
Team1,3,True,9,137
Team2,3,True,9,137
Team1,4,True,9,137
Team2,4,True,9,137
Team1,5,True,9,137
Team2,5,True,9,137
Team1,6,True,9,137
Team2,6,True,9,137
Team1,7,True,9,137
Team2,7,True,9,137
Team1,8,True,9,137
Team2,8,True,9,137
Team1,9,True,9,137
Team2,9,True,9,137
Team1,10,True,9,137
Team2,10,True,9,137
Team1,11,True,9,137
Team2,11,True,9,137
Team1,12,True,9,137
Team2,12,True,9,137
Team1,13,True,9,137
Team2,13,True,9,137
Team1,14,True,9,137
Team2,14,True,9,137
Team1,0,True,9,138
Team2,0,True,9,138
Team1,1,True,9,138
Team2,1,True,9,138
Team1,2,True,9,138
Team2,2,True,9,138
Team1,3,True,9,138
Team2,3,True,9,138
Team1,4,True,9,138
Team2,4,True,9,138
Team1,5,True,9,138
Team2,5,True,9,138
Team1,6,True,9,138
Team2,6,True,9,138
Team1,7,True,9,138
Team2,7,True,9,138
Team1,8,True,9,138
Team2,8,True,9,138
Team1,9,True,9,138
Team2,9,True,9,138
Team1,10,True,9,138
Team2,10,True,9,138
Team1,11,True,9,138
Team2,11,True,9,138
Team1,12,True,9,138
Team2,12,True,9,138
Team1,13,True,9,138
Team2,13,True,9,138
Team1,14,True,9,138
Team2,14,True,9,138
Team1,0,True,9,139
Team2,0,True,9,139
Team1,1,True,9,139
Team2,1,True,9,139
Team1,2,True,9,139
Team2,2,True,9,139
Team1,3,True,9,139
Team2,3,True,9,139
Team1,4,True,9,139
Team2,4,True,9,139
Team1,5,True,9,139
Team2,5,True,9,139
Team1,6,True,9,139
Team2,6,True,9,139
Team1,7,True,9,139
Team2,7,True,9,139
Team1,8,True,9,139
Team2,8,True,9,139
Team1,9,True,9,139
Team2,9,True,9,139
Team1,10,True,9,139
Team2,10,True,9,139
Team1,11,True,9,139
Team2,11,True,9,139
Team1,12,True,9,139
Team2,12,True,9,139
Team1,13,True,9,139
Team2,13,True,9,139
Team1,14,True,9,139
Team2,14,True,9,139
Team1,0,False,8,140
Team2,0,False,8,140
Team1,1,False,8,140
Team2,1,False,8,140
Team1,2,False,8,140
Team2,2,False,8,140
Team1,3,False,8,140
Team2,3,False,8,140
Team1,4,False,8,140
Team2,4,False,8,140
Team1,5,False,8,140
Team2,5,False,8,140
Team1,6,False,8,140
Team2,6,False,8,140
Team1,7,False,8,140
Team2,7,False,8,140
Team1,8,False,8,140
Team2,8,False,8,140
Team1,9,False,8,140
Team2,9,False,8,140
Team1,10,False,8,140
Team2,10,False,8,140
Team1,11,False,8,140
Team2,11,False,8,140
Team1,12,False,8,140
Team2,12,False,8,140
Team1,13,False,8,140
Team2,13,False,8,140
Team1,14,False,8,140
Team2,14,False,8,140
Team1,0,False,8,141
Team2,0,True,1,141
Team1,1,False,8,141
Team2,1,False,8,141
Team1,2,False,8,141
Team2,2,False,8,141
Team1,3,False,8,141
Team2,3,True,1,141
Team1,4,False,8,141
Team2,4,False,8,141
Team1,5,False,8,141
Team2,5,False,8,141
Team1,6,False,8,141
Team2,6,False,8,141
Team1,7,False,8,141
Team2,7,False,8,141
Team1,8,False,8,141
Team2,8,False,8,141
Team1,9,False,8,141
Team2,9,False,8,141
Team1,10,False,8,141
Team2,10,False,8,141
Team1,11,False,8,141
Team2,11,False,8,141
Team1,12,False,8,141
Team2,12,False,8,141
Team1,13,False,8,141
Team2,13,False,8,141
Team1,14,False,8,141
Team2,14,False,8,141
Team1,0,True,9,142
Team2,0,True,9,142
Team1,1,True,9,142
Team2,1,True,9,142
Team1,2,True,9,142
Team2,2,True,9,142
Team1,3,True,9,142
Team2,3,True,9,142
Team1,4,True,9,142
Team2,4,True,9,142
Team1,5,True,9,142
Team2,5,True,9,142
Team1,6,True,9,142
Team2,6,True,9,142
Team1,7,True,9,142
Team2,7,True,9,142
Team1,8,True,9,142
Team2,8,True,9,142
Team1,9,True,9,142
Team2,9,True,9,142
Team1,10,True,9,142
Team2,10,True,9,142
Team1,11,True,9,142
Team2,11,True,9,142
Team1,12,True,9,142
Team2,12,True,9,142
Team1,13,True,9,142
Team2,13,True,9,142
Team1,14,True,9,142
Team2,14,True,9,142
Team1,0,True,9,143
Team2,0,True,9,143
Team1,1,True,9,143
Team2,1,True,9,143
Team1,2,True,9,143
Team2,2,True,9,143
Team1,3,True,9,143
Team2,3,True,9,143
Team1,4,True,9,143
Team2,4,True,9,143
Team1,5,True,9,143
Team2,5,True,9,143
Team1,6,True,9,143
Team2,6,True,9,143
Team1,7,True,9,143
Team2,7,True,9,143
Team1,8,True,9,143
Team2,8,True,9,143
Team1,9,True,9,143
Team2,9,True,9,143
Team1,10,True,9,143
Team2,10,True,9,143
Team1,11,True,9,143
Team2,11,True,9,143
Team1,12,True,9,143
Team2,12,True,9,143
Team1,13,True,9,143
Team2,13,True,9,143
Team1,14,True,9,143
Team2,14,True,9,143
Team1,0,True,9,144
Team2,0,True,9,144
Team1,1,True,9,144
Team2,1,True,9,144
Team1,2,True,9,144
Team2,2,True,9,144
Team1,3,True,9,144
Team2,3,True,9,144
Team1,4,True,9,144
Team2,4,True,9,144
Team1,5,True,9,144
Team2,5,True,9,144
Team1,6,True,9,144
Team2,6,True,9,144
Team1,7,True,9,144
Team2,7,True,9,144
Team1,8,True,9,144
Team2,8,True,9,144
Team1,9,True,9,144
Team2,9,True,9,144
Team1,10,True,9,144
Team2,10,True,9,144
Team1,11,True,9,144
Team2,11,True,9,144
Team1,12,True,9,144
Team2,12,True,9,144
Team1,13,True,9,144
Team2,13,True,9,144
Team1,14,True,9,144
Team2,14,True,9,144
Team1,0,True,9,145
Team2,0,True,9,145
Team1,1,True,9,145
Team2,1,True,9,145
Team1,2,True,9,145
Team2,2,True,9,145
Team1,3,True,9,145
Team2,3,True,9,145
Team1,4,True,9,145
Team2,4,True,9,145
Team1,5,True,9,145
Team2,5,True,9,145
Team1,6,True,9,145
Team2,6,True,9,145
Team1,7,True,9,145
Team2,7,True,9,145
Team1,8,True,9,145
Team2,8,True,9,145
Team1,9,True,9,145
Team2,9,True,9,145
Team1,10,True,9,145
Team2,10,True,9,145
Team1,11,True,9,145
Team2,11,True,9,145
Team1,12,True,9,145
Team2,12,True,9,145
Team1,13,True,9,145
Team2,13,True,9,145
Team1,14,True,9,145
Team2,14,True,9,145
Team1,0,True,9,146
Team2,0,True,9,146
Team1,1,True,9,146
Team2,1,True,9,146
Team1,2,True,9,146
Team2,2,True,9,146
Team1,3,True,9,146
Team2,3,True,9,146
Team1,4,True,9,146
Team2,4,True,9,146
Team1,5,True,9,146
Team2,5,True,9,146
Team1,6,True,9,146
Team2,6,True,9,146
Team1,7,True,9,146
